YEAR;MO;DY;date;week;Radiation;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_RANGE;WD10M;WS50M;WS50M_RANGE;WD50M;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN
1997;7;28;28/07/1997;31;3.7;9.46;37.06;0.0;98.51;4.74;3.21;64.25;6.25;5.71;64.12;30.45;12.87;21.66;33.14;-258.53;37.45;22.83
1997;7;29;29/07/1997;31;2.73;7.51;30.31;0.0;98.53;3.62;4.38;75.31;4.91;6.77;75.31;30.76;8.83;19.8;33.43;-258.49;37.62;22.96
1997;7;30;30/07/1997;31;2.54;6.77;25.44;0.0;98.42;3.41;5.41;73.44;5.02;8.28;74.06;31.23;7.79;19.51;34.12;-258.61;38.23;23.69
1997;7;31;31/07/1997;31;2.7;6.04;21.75;0.0;98.32;3.58;5.34;141.88;4.84;8.07;141.75;31.76;6.18;18.97;34.04;-259.2;38.35;24.4
1997;8;1;01/08/1997;31;2.51;6.23;20.38;0.0;97.97;3.45;4.15;188.62;5.29;7.06;188.5;33.32;6.56;19.94;35.4;-258.02;40.69;25.56
1997;8;2;02/08/1997;31;3.16;7.57;26.94;0.0;98.01;4.1;4.93;64.62;5.73;7.19;64.62;32.26;9.21;20.73;34.79;-258.56;39.58;24.99
1997;8;3;03/08/1997;32;4.26;9.09;34.69;0.0;98.27;5.45;4.06;86.81;7.01;6.56;87.12;31.21;12.0;21.61;33.51;-257.77;39.1;23.72
1997;8;4;04/08/1997;32;4.29;8.67;34.12;0.0;98.38;5.54;3.3;84.31;7.44;4.15;84.19;31.01;11.08;21.05;32.9;-257.42;38.81;23.08
1997;8;5;05/08/1997;32;3.3;7.93;30.5;0.0;98.31;4.33;3.72;70.25;6.04;6.68;70.75;31.47;9.76;20.62;33.76;-258.06;38.75;23.66
1997;8;6;06/08/1997;32;3.08;8.36;31.44;0.0;98.16;4.06;4.74;86.94;5.49;7.34;87.31;32.49;10.4;21.44;34.59;-256.35;40.47;23.67
1997;8;7;07/08/1997;32;3.61;5.62;17.62;0.0;98.15;4.8;3.97;117.5;6.91;6.82;117.31;34.34;5.2;19.77;35.89;-257.07;42.25;26.17
1997;8;8;08/08/1997;32;3.37;5.55;16.75;0.0;98.29;4.52;3.96;128.12;6.55;6.52;127.81;34.53;5.08;19.8;36.12;-258.31;41.77;26.93
1997;8;9;09/08/1997;32;2.91;5.55;16.56;0.0;98.46;3.95;3.73;210.38;5.68;6.47;210.62;34.89;5.15;20.01;36.32;-257.42;42.56;26.83
1997;8;10;10/08/1997;33;1.6;5.8;16.81;0.0;98.33;2.25;4.24;127.0;3.41;6.64;126.31;35.87;5.53;20.7;36.96;-257.38;43.02;27.26
1997;8;11;11/08/1997;33;2.01;5.0;13.56;0.0;98.25;2.81;3.12;189.0;3.82;4.95;189.62;36.44;3.56;20.0;36.87;-257.73;44.08;28.66
1997;8;12;12/08/1997;33;3.04;7.75;24.31;0.0;98.25;4.09;9.95;143.56;5.53;12.04;144.75;34.63;9.3;21.97;36.85;-256.53;43.33;26.71
1997;8;13;13/08/1997;33;6.15;11.66;44.94;0.37;98.49;7.8;5.31;60.88;9.2;7.28;61.44;30.19;16.1;23.15;32.38;-261.91;36.46;25.22
1997;8;14;14/08/1997;33;5.02;10.5;47.38;0.0;98.64;6.38;2.34;60.31;7.93;1.7;60.25;28.03;14.23;21.13;30.2;-260.82;34.06;21.73
1997;8;15;15/08/1997;33;3.58;7.81;37.06;0.0;98.72;4.59;2.61;71.44;6.34;4.79;71.12;27.28;9.73;18.51;29.58;-261.2;33.2;21.26
1997;8;16;16/08/1997;33;2.55;6.77;30.56;0.0;98.59;3.47;3.51;94.38;5.15;6.1;95.38;28.05;7.81;17.93;30.35;-258.88;34.82;20.55
1997;8;17;17/08/1997;34;3.22;6.59;24.38;0.0;98.41;4.27;4.7;103.38;6.27;7.21;104.0;30.93;7.52;19.23;32.93;-257.38;38.57;22.8
1997;8;18;18/08/1997;34;3.42;6.47;21.38;0.0;98.19;4.58;3.8;121.94;6.85;4.36;122.5;32.64;7.18;19.91;33.99;-257.76;40.52;25.13
1997;8;19;19/08/1997;34;2.82;6.29;20.31;0.0;98.1;3.82;4.84;116.44;5.64;7.8;117.44;32.67;6.68;19.68;34.69;-259.41;39.79;26.05
1997;8;20;20/08/1997;34;3.92;9.09;35.62;0.01;98.17;5.02;7.48;63.5;6.3;9.83;64.38;31.0;11.93;21.46;33.49;-256.5;39.46;22.81
1997;8;21;21/08/1997;34;4.72;9.89;39.81;0.0;98.39;6.03;3.55;81.75;7.62;5.49;82.31;30.58;13.14;21.86;32.37;-258.16;38.26;23.26
1997;8;22;22/08/1997;34;4.18;8.73;34.56;0.22;98.33;5.35;7.41;84.94;6.77;9.59;85.81;30.19;11.45;20.83;32.28;-260.03;36.78;23.66
1997;8;23;23/08/1997;34;3.95;9.22;35.31;0.16;98.14;5.03;7.99;135.19;6.28;9.8;135.25;30.46;12.33;21.39;33.36;-262.31;36.33;25.48
1997;8;24;24/08/1997;35;5.02;10.38;47.44;0.0;98.38;6.35;2.2;56.38;7.61;4.1;56.81;27.69;14.03;20.86;29.94;-261.25;33.9;22.01
1997;8;25;25/08/1997;35;3.18;9.52;44.31;0.0;98.23;4.11;4.9;66.56;5.47;6.89;69.0;27.73;12.86;20.29;30.4;-257.91;34.89;19.65
1997;8;26;26/08/1997;35;3.0;10.13;38.5;1.35;98.07;3.87;6.3;99.06;4.98;7.84;99.69;30.82;13.84;22.33;32.69;-258.76;37.75;23.35
1997;8;27;27/08/1997;35;2.3;8.79;33.12;0.39;98.23;3.09;3.52;218.75;4.14;3.85;218.69;30.76;11.43;21.1;31.74;-262.17;36.23;25.26
1997;8;28;28/08/1997;35;1.66;5.8;22.38;0.0;98.29;2.4;2.56;133.44;3.28;4.0;133.0;30.29;5.47;17.87;31.2;-260.06;36.83;23.74
1997;8;29;29/08/1997;35;4.5;8.54;33.75;0.0;98.46;5.91;6.59;82.81;7.77;8.1;83.56;30.45;10.8;20.62;32.01;-257.83;38.55;23.23
1997;8;30;30/08/1997;35;5.12;11.17;49.38;0.0;98.73;6.52;4.92;73.38;8.09;6.71;74.19;28.62;15.26;21.94;30.72;-259.65;35.66;22.17
1997;8;31;31/08/1997;36;3.16;8.18;34.44;0.0;98.59;4.14;5.03;76.06;5.75;7.23;76.44;29.22;10.55;19.89;31.59;-258.83;36.4;22.08
1997;9;1;01/09/1997;36;3.41;6.53;26.75;0.0;98.43;4.48;4.7;95.75;6.4;7.09;96.25;29.83;7.22;18.53;31.65;-258.26;37.43;22.54
1997;9;2;02/09/1997;36;2.74;6.53;27.0;0.0;98.38;3.7;5.95;77.31;5.24;8.16;77.69;29.86;7.22;18.54;32.08;-257.38;37.89;22.12
1997;9;3;03/09/1997;36;2.15;7.02;28.06;0.0;98.21;2.99;3.79;163.69;4.59;7.03;163.5;30.11;8.36;19.23;32.37;-258.99;37.3;23.14
1997;9;4;04/09/1997;36;3.97;9.03;36.88;1.03;98.01;5.17;9.73;159.69;6.68;11.83;158.75;29.3;11.93;20.62;31.49;-259.86;36.65;23.36
1997;9;5;05/09/1997;36;5.7;11.23;60.38;0.28;98.15;7.19;3.92;17.62;8.35;4.77;18.31;24.12;15.42;19.76;26.22;-264.51;29.09;20.46
1997;9;6;06/09/1997;36;2.96;12.21;66.19;0.6;98.15;3.73;3.43;66.75;4.53;4.34;22.38;23.86;16.73;20.3;25.8;-266.75;27.3;20.9
1997;9;7;07/09/1997;37;3.27;10.13;51.38;0.0;98.36;4.21;4.49;38.5;5.75;5.05;39.06;26.12;13.85;19.99;28.15;-259.01;33.2;19.06
1997;9;8;08/09/1997;37;3.62;10.19;49.44;0.0;98.61;4.64;2.83;50.75;6.28;5.32;50.94;27.15;13.8;20.48;29.05;-259.14;34.19;20.19
1997;9;9;09/09/1997;37;2.31;10.38;46.88;0.01;98.65;3.05;2.06;106.75;4.51;4.48;107.5;27.48;14.29;20.89;29.64;-260.82;33.55;21.22
1997;9;10;10/09/1997;37;2.3;10.38;46.75;0.18;98.62;3.14;3.48;130.31;4.8;7.48;128.5;27.87;13.95;20.91;28.85;-261.1;34.25;22.19
1997;9;11;11/09/1997;37;2.5;8.36;32.88;0.0;98.54;3.45;5.3;134.19;5.3;7.73;133.94;30.58;10.85;20.72;31.4;-259.07;37.94;23.87
1997;9;12;12/09/1997;37;2.96;6.23;23.62;0.28;98.45;4.1;3.66;160.25;6.34;5.04;159.94;30.91;6.56;18.73;31.55;-258.13;38.76;23.73
1997;9;13;13/09/1997;37;2.54;6.9;25.75;0.0;98.38;3.53;4.73;155.38;5.55;8.03;155.56;31.01;8.16;19.58;32.21;-258.7;38.76;24.32
1997;9;14;14/09/1997;38;3.19;6.9;28.5;0.0;98.47;4.27;5.27;97.75;6.55;8.53;98.19;30.3;7.64;18.98;31.54;-258.1;38.2;23.15
1997;9;15;15/09/1997;38;5.02;7.75;34.5;0.0;98.46;6.46;4.74;92.44;8.33;6.28;92.81;28.65;9.34;18.99;29.71;-260.92;35.49;23.26
1997;9;16;16/09/1997;38;4.4;9.46;44.12;0.0;98.34;5.73;8.32;88.5;7.4;10.3;88.94;28.41;12.25;20.33;29.76;-257.94;36.89;21.68
1997;9;17;17/09/1997;38;4.62;8.48;38.06;0.0;98.51;5.92;8.98;63.81;7.47;11.32;65.38;28.92;10.37;19.65;30.51;-258.94;36.47;22.26
1997;9;18;18/09/1997;38;3.87;11.47;51.56;0.08;98.55;4.91;6.5;51.56;6.07;8.41;51.94;28.33;15.65;21.99;30.37;-258.68;36.34;21.87
1997;9;19;19/09/1997;38;4.72;10.99;53.44;0.18;98.72;5.99;4.13;62.19;7.45;5.45;62.56;26.6;15.03;20.81;28.38;-261.04;33.29;21.18
1997;9;20;20/09/1997;38;3.38;8.3;45.0;0.01;98.7;4.35;3.11;68.69;5.93;5.53;68.88;24.83;10.57;17.7;26.73;-261.44;30.99;19.29
1997;9;21;21/09/1997;39;4.56;8.54;45.12;0.02;98.53;5.84;5.4;74.56;7.38;7.19;75.75;24.67;11.28;17.98;25.79;-261.28;31.2;19.33
1997;9;22;22/09/1997;39;2.98;6.96;34.25;0.28;98.3;4.01;4.7;118.56;5.51;6.15;119.69;26.08;8.08;17.08;26.46;-263.26;31.99;22.1
1997;9;23;23/09/1997;39;4.11;9.46;49.69;0.0;98.23;5.3;2.92;56.25;6.93;4.1;56.94;24.88;12.67;18.78;26.27;-260.65;31.66;19.16
1997;9;24;24/09/1997;39;3.48;9.89;58.0;0.0;98.43;4.52;3.91;60.5;6.3;3.64;60.94;23.61;13.5;18.55;25.15;-259.11;30.88;16.85
1997;9;25;25/09/1997;39;3.59;8.91;46.12;0.0;98.48;4.66;4.8;70.12;6.46;7.48;71.25;25.34;11.93;18.63;26.98;-260.24;31.98;19.06
1997;9;26;26/09/1997;39;4.52;9.58;49.19;0.0;98.47;5.78;2.88;60.19;7.39;5.23;61.0;25.4;13.06;19.23;26.96;-261.08;31.84;19.77
1997;9;27;27/09/1997;39;2.57;9.28;52.44;0.0;98.42;3.41;3.52;69.75;4.83;5.45;70.12;24.11;12.37;18.23;26.28;-260.85;30.33;18.02
1997;9;28;28/09/1997;40;2.12;6.96;37.31;0.0;98.39;2.96;3.26;136.19;4.41;5.66;136.0;24.69;8.37;16.53;26.28;-259.69;31.67;18.21
1997;9;29;29/09/1997;40;2.2;6.84;31.94;0.01;98.57;3.12;3.95;161.31;4.62;5.8;161.31;26.94;8.13;17.54;27.09;-260.08;33.43;20.37
1997;9;30;30/09/1997;40;2.44;7.81;37.62;0.01;98.71;3.34;7.73;162.38;4.56;9.13;162.06;26.32;9.81;18.07;27.26;-262.23;33.56;22.65
1997;10;1;01/10/1997;40;1.28;10.31;51.88;0.6;98.64;1.73;2.52;248.44;2.42;4.32;249.5;25.31;14.3;19.8;27.57;-264.17;30.29;21.3
1997;10;2;02/10/1997;40;2.48;10.44;53.88;0.37;98.4;3.34;4.63;186.81;4.57;4.32;186.81;25.12;14.33;19.73;26.37;-262.66;30.87;20.38
1997;10;3;03/10/1997;40;1.45;8.48;45.31;0.73;98.32;2.24;2.45;174.31;3.38;5.59;173.62;24.99;11.19;18.09;26.47;-260.63;31.62;19.09
1997;10;4;04/10/1997;40;1.67;8.48;42.06;0.0;98.58;2.63;3.27;118.19;3.99;5.27;118.44;26.09;11.15;18.62;27.39;-259.94;32.9;19.68
1997;10;5;05/10/1997;41;2.0;7.69;37.44;0.0;98.54;2.89;3.91;208.06;4.2;5.59;207.44;26.31;9.79;18.05;26.99;-259.78;32.89;19.52
1997;10;6;06/10/1997;41;1.87;7.32;34.25;0.0;98.41;2.69;5.39;167.56;3.95;6.74;167.94;27.08;9.07;18.08;28.11;-259.6;33.92;20.37
1997;10;7;07/10/1997;41;2.62;8.54;40.19;0.0;98.37;3.41;5.7;170.19;4.69;6.78;170.38;26.77;11.2;18.99;28.26;-260.61;33.98;21.44
1997;10;8;08/10/1997;41;2.02;10.8;58.31;1.19;98.75;2.72;2.73;264.0;3.84;2.22;263.94;23.69;14.98;19.33;24.53;-268.36;26.21;21.42
1997;10;9;09/10/1997;41;1.73;10.74;57.75;1.09;98.75;2.23;4.61;85.75;3.1;5.99;85.94;23.92;14.88;19.4;25.59;-266.27;27.66;20.79
1997;10;10;10/10/1997;41;1.98;10.68;62.69;0.65;98.65;2.73;2.51;61.31;4.06;3.67;60.94;22.9;14.76;18.83;24.55;-263.64;27.91;18.4
1997;10;11;11/10/1997;41;1.27;9.46;54.0;0.16;98.42;1.84;2.15;203.19;2.59;3.83;204.5;23.73;12.8;18.26;25.02;-261.1;29.57;17.51
1997;10;12;12/10/1997;42;2.22;8.36;46.5;0.0;98.25;3.06;3.13;208.44;4.24;4.33;208.62;23.9;10.92;17.41;24.54;-261.2;29.89;17.94
1997;10;13;13/10/1997;42;1.52;7.26;41.19;0.0;97.91;2.2;3.41;189.56;3.36;6.73;190.31;23.3;8.87;16.08;24.25;-260.63;29.27;16.74
1997;10;14;14/10/1997;42;2.96;7.87;45.31;0.0;97.89;4.04;6.54;207.31;5.7;9.26;208.44;23.05;9.98;16.51;24.12;-260.26;30.15;17.26
1997;10;15;15/10/1997;42;4.29;7.51;53.25;0.0;98.47;5.52;4.83;55.75;7.3;4.11;56.06;19.55;9.18;14.37;20.79;-265.86;23.58;16.3
1997;10;16;16/10/1997;42;3.27;6.77;53.06;0.0;98.65;4.32;2.69;69.44;6.38;3.63;69.69;18.37;7.96;13.16;19.58;-262.02;24.03;12.9
1997;10;17;17/10/1997;42;3.15;7.02;53.0;0.0;98.71;4.2;3.46;95.75;6.29;5.6;96.31;19.07;8.54;13.8;20.23;-260.42;25.58;12.86
1997;10;18;18/10/1997;42;3.58;6.71;47.62;0.0;98.96;4.7;3.28;90.19;6.63;5.34;90.56;20.42;7.9;14.15;21.46;-259.92;27.36;14.12
1997;10;19;19/10/1997;43;2.53;6.41;45.44;0.0;98.92;3.45;4.95;86.94;4.87;7.65;87.19;20.19;7.08;13.64;21.26;-260.99;26.51;14.34
1997;10;20;20/10/1997;43;1.47;5.07;35.38;0.0;98.66;2.14;4.07;167.25;3.32;6.41;167.38;20.25;3.71;11.98;20.66;-259.62;26.7;13.18
1997;10;21;21/10/1997;43;1.56;5.07;32.19;0.0;98.35;2.42;2.55;187.38;3.53;6.46;187.38;21.43;3.75;12.59;21.44;-260.55;27.48;14.87
1997;10;22;22/10/1997;43;2.5;6.77;37.88;0.0;98.12;3.52;2.44;231.81;5.38;5.47;232.06;22.86;7.47;15.16;23.51;-259.5;30.06;16.41
1997;10;23;23/10/1997;43;1.23;8.91;45.12;0.03;98.11;1.77;2.49;147.19;2.33;2.83;146.19;24.98;11.92;18.44;25.33;-261.94;30.47;19.26
1997;10;24;24/10/1997;43;3.03;8.91;47.19;0.01;98.02;4.16;3.43;206.5;6.16;3.97;206.19;24.35;11.91;18.13;24.69;-263.17;30.63;20.65
1997;10;25;25/10/1997;43;2.93;9.77;59.06;0.0;98.43;3.95;4.2;56.75;5.65;5.34;56.81;22.12;13.34;17.73;23.06;-263.83;27.51;18.19
1997;10;26;26/10/1997;44;3.95;8.61;59.12;0.0;98.77;5.16;4.26;68.12;7.08;3.2;68.19;20.65;11.26;15.95;21.36;-262.78;26.06;15.7
1997;10;27;27/10/1997;44;1.84;7.87;56.12;0.0;98.65;2.41;4.31;87.69;3.32;5.78;86.81;19.83;9.98;14.9;19.92;-264.98;23.91;15.74
1997;10;28;28/10/1997;44;1.69;5.25;35.31;0.0;98.38;2.43;3.73;189.56;3.45;4.98;189.62;20.45;4.19;12.32;20.32;-260.37;26.62;13.84
1997;10;29;29/10/1997;44;2.83;6.35;41.31;0.0;98.13;4.12;4.83;238.62;5.9;4.91;239.06;21.02;6.93;13.98;20.81;-260.47;27.75;15.07
1997;10;30;30/10/1997;44;3.31;5.74;44.38;0.0;98.28;4.51;4.87;267.62;6.51;5.05;267.75;17.98;5.36;11.67;18.41;-262.73;23.62;13.19
1997;10;31;31/10/1997;44;3.6;4.27;45.88;0.0;98.67;4.89;5.41;290.94;7.05;4.73;291.25;13.48;1.22;7.35;13.98;-263.32;19.1;9.27
1997;11;1;01/11/1997;44;2.16;5.0;49.25;0.0;98.82;3.23;1.94;284.62;4.65;2.32;285.0;14.44;3.49;8.97;14.83;-259.3;22.11;8.26
1997;11;2;02/11/1997;45;1.52;4.82;43.62;0.0;98.79;2.11;2.12;188.0;2.71;2.35;188.19;16.2;2.75;9.48;15.58;-262.1;22.13;11.08
1997;11;3;03/11/1997;45;2.64;3.3;27.44;0.0;98.49;3.94;2.68;221.94;5.92;3.39;222.31;17.22;-2.04;7.59;16.87;-260.44;24.56;11.85
1997;11;4;04/11/1997;45;3.02;3.11;23.88;0.0;98.27;4.43;4.37;218.75;6.74;4.05;219.0;18.63;-2.99;7.82;18.07;-259.07;26.8;12.72
1997;11;5;05/11/1997;45;1.62;5.98;40.69;0.0;98.52;2.58;1.77;191.38;3.83;3.99;191.19;19.82;5.69;12.76;20.0;-260.75;26.77;14.37
1997;11;6;06/11/1997;45;3.03;6.23;44.5;0.0;98.09;4.3;3.88;151.06;6.58;4.98;151.25;20.3;6.38;13.34;20.12;-259.39;28.12;14.37
1997;11;7;07/11/1997;45;5.0;5.19;32.12;2.47;97.84;6.65;4.31;219.38;9.45;2.62;219.62;21.5;3.28;12.39;21.01;-260.57;28.12;15.55
1997;11;8;08/11/1997;45;2.98;5.31;43.94;0.0;98.86;4.23;4.45;263.69;6.27;4.71;264.44;17.3;4.33;10.81;17.37;-260.57;24.3;11.73
1997;11;9;09/11/1997;46;2.43;4.39;35.06;0.0;99.01;3.55;4.42;224.19;4.84;4.38;224.81;18.01;1.92;9.97;17.14;-259.75;25.3;11.9
1997;11;10;10/11/1997;46;2.04;3.85;28.62;0.0;98.71;2.87;4.82;190.5;4.16;7.33;190.69;19.28;-0.09;9.59;17.48;-260.81;26.12;13.77
1997;11;11;11/11/1997;46;2.27;3.85;31.25;0.0;98.36;3.36;5.04;155.88;4.93;6.69;156.0;17.58;-0.2;8.69;16.17;-258.49;25.49;10.83
1997;11;12;12/11/1997;46;2.29;3.78;31.31;0.0;97.97;3.57;2.02;204.25;5.38;5.61;204.44;17.37;-0.4;8.48;16.54;-259.78;25.26;11.88
1997;11;13;13/11/1997;46;3.59;4.33;48.06;0.0;98.46;4.84;5.38;293.19;6.7;7.84;293.5;12.65;1.33;6.98;12.93;-265.27;17.52;9.65
1997;11;14;14/11/1997;46;3.3;4.03;42.25;0.0;98.52;4.65;5.6;223.69;6.84;5.79;224.06;13.51;0.48;6.99;13.3;-260.38;20.45;7.67
1997;11;15;15/11/1997;46;2.39;5.43;47.5;0.0;98.57;3.38;4.23;176.56;5.46;6.99;176.44;16.22;4.44;10.33;16.65;-261.82;22.49;11.16
1997;11;16;16/11/1997;47;3.13;7.02;64.81;0.0;98.81;4.3;3.95;57.12;5.98;4.2;57.0;15.71;8.33;12.02;16.15;-263.88;21.23;11.95
1997;11;17;17/11/1997;47;1.88;5.37;54.81;0.0;98.63;2.77;2.86;202.38;3.84;3.23;202.5;14.32;4.65;9.48;13.74;-261.95;20.28;9.09
1997;11;18;18/11/1997;47;2.68;4.88;46.56;0.0;98.15;3.81;6.93;236.5;5.18;7.81;236.75;15.01;3.26;9.13;13.58;-260.35;21.9;9.1
1997;11;19;19/11/1997;47;2.66;4.39;43.62;0.0;98.05;4.02;4.23;219.25;5.84;3.95;219.44;14.69;1.78;8.24;13.98;-260.13;22.65;9.62
1997;11;20;20/11/1997;47;2.59;4.94;49.75;0.0;98.25;3.8;3.97;270.19;5.86;4.73;270.5;13.9;3.32;8.61;13.75;-261.04;20.98;8.87
1997;11;21;21/11/1997;47;1.84;4.94;50.06;0.0;98.63;2.71;3.55;198.06;3.67;4.52;198.56;14.48;3.49;8.98;13.19;-259.95;21.44;8.23
1997;11;22;22/11/1997;47;4.42;4.21;40.81;0.0;98.06;6.09;5.81;208.12;8.84;6.57;208.5;15.6;1.1;8.35;15.03;-255.83;26.23;8.91
1997;11;23;23/11/1997;48;5.68;4.46;50.06;0.0;98.53;7.51;6.41;277.62;10.35;4.42;278.56;12.24;1.97;7.11;12.15;-264.02;17.7;8.58
1997;11;24;24/11/1997;48;2.27;3.42;43.44;0.0;98.72;3.34;2.66;265.38;5.05;6.05;265.94;10.98;-1.67;4.65;10.98;-260.17;18.05;5.07
1997;11;25;25/11/1997;48;2.43;2.87;32.44;0.0;98.39;3.65;2.37;210.44;5.44;2.86;210.81;12.26;-3.95;4.15;11.68;-260.48;19.87;7.2
1997;11;26;26/11/1997;48;2.4;2.87;33.31;0.0;97.98;3.5;4.71;140.88;5.28;6.87;141.06;12.14;-4.01;4.07;10.94;-260.11;19.2;6.16
1997;11;27;27/11/1997;48;2.33;3.3;33.06;0.0;98.03;3.52;3.29;243.0;5.62;6.44;243.12;14.42;-2.75;5.83;13.95;-261.18;21.99;10.02
1997;11;28;28/11/1997;48;2.02;6.29;71.19;0.0;98.57;3.12;3.21;291.81;4.59;3.62;292.25;12.35;6.8;9.58;12.37;-259.89;20.03;6.76
1997;11;29;29/11/1997;48;2.11;6.47;71.06;0.0;98.75;3.11;5.45;251.94;4.3;6.08;252.12;12.8;7.25;10.03;12.05;-261.13;19.4;7.39
1997;11;30;30/11/1997;49;3.72;5.0;60.94;0.0;98.49;5.16;4.9;266.62;7.99;4.12;267.25;11.53;3.65;7.59;11.39;-261.52;18.32;6.69
1997;12;1;01/12/1997;49;3.37;4.76;62.94;0.0;98.59;4.72;3.48;289.56;7.36;3.45;290.25;10.29;2.89;6.59;10.21;-261.67;16.94;5.47
1997;12;2;02/12/1997;49;3.12;4.58;62.0;0.0;98.63;4.51;3.5;263.12;6.95;3.47;263.5;9.73;2.35;6.05;9.52;-261.5;16.53;4.88
1997;12;3;03/12/1997;49;4.2;3.97;50.56;0.0;98.32;5.96;6.78;231.12;8.79;6.32;231.62;11.03;0.27;5.65;10.36;-260.15;19.09;6.09
1997;12;4;04/12/1997;49;2.49;2.93;37.62;0.0;98.05;3.91;2.41;194.38;6.23;3.03;194.75;10.44;-3.8;3.32;9.46;-264.7;15.11;6.65
1997;12;5;05/12/1997;49;2.81;2.44;27.81;0.0;97.53;4.34;2.73;191.12;6.8;4.82;191.56;12.47;-6.0;3.23;11.46;-258.68;20.86;6.39
1997;12;6;06/12/1997;49;5.49;5.07;55.19;0.04;97.67;7.29;5.84;258.0;10.28;4.38;258.69;12.55;3.25;7.9;12.28;-268.48;14.96;10.29
1997;12;7;07/12/1997;50;3.55;5.74;68.94;0.09;98.71;4.7;3.48;323.06;6.58;2.72;323.25;11.33;5.57;8.45;11.81;-265.18;15.45;7.48
1997;12;8;08/12/1997;50;1.8;3.97;60.06;0.0;98.91;2.59;3.27;254.94;3.48;3.52;254.88;8.3;0.4;4.35;7.48;-263.32;13.86;4.04
1997;12;9;09/12/1997;50;1.23;3.23;45.88;0.0;98.85;1.81;3.05;230.38;2.45;4.03;230.31;9.02;-2.46;3.28;7.05;-261.6;14.91;3.36
1997;12;10;10/12/1997;50;1.8;3.54;50.38;0.0;99.0;2.78;2.76;292.62;3.88;3.73;292.94;9.05;-1.27;3.89;7.75;-260.56;16.11;3.51
1997;12;11;11/12/1997;50;1.79;4.82;70.38;0.0;99.31;2.86;4.02;252.0;4.19;4.94;252.88;8.9;3.23;6.06;8.32;-260.56;16.38;3.79
1997;12;12;12/12/1997;50;2.16;4.58;63.31;0.0;99.29;3.27;4.75;213.38;4.68;6.02;213.69;9.65;2.34;6.0;8.57;-260.47;16.63;3.94
1997;12;13;13/12/1997;50;3.2;4.15;51.25;0.03;98.68;4.57;4.07;201.0;6.77;3.98;200.94;11.12;0.87;6.0;10.67;-262.56;17.45;6.87
1997;12;14;14/12/1997;51;3.05;5.13;75.12;0.04;98.82;4.31;4.01;266.94;6.16;3.09;267.31;8.58;3.89;6.23;8.65;-264.06;14.31;5.23
1997;12;15;15/12/1997;51;2.54;3.85;64.19;0.0;98.88;3.94;3.62;237.38;5.73;2.91;237.62;7.12;-0.12;3.5;6.5;-261.43;14.12;2.4
1997;12;16;16/12/1997;51;3.28;2.5;38.88;0.0;98.63;4.72;4.86;198.94;7.04;5.7;199.38;7.99;-5.64;1.17;6.94;-259.35;15.98;2.18
1997;12;17;17/12/1997;51;2.65;2.69;33.56;0.02;98.71;3.95;2.87;194.62;5.98;5.91;195.12;10.67;-4.82;2.92;9.52;-261.35;18.09;6.3
1997;12;18;18/12/1997;51;3.07;3.36;36.81;0.0;98.82;4.58;3.07;196.31;7.32;3.59;196.62;12.73;-1.95;5.39;11.98;-260.6;20.48;7.93
1997;12;19;19/12/1997;51;3.53;3.78;38.75;0.0;98.34;5.05;2.86;194.5;8.08;3.36;195.0;14.11;-0.25;6.93;13.45;-260.27;21.82;8.94
1997;12;20;20/12/1997;51;1.89;4.46;43.44;0.03;98.49;2.97;3.21;276.69;4.91;7.6;277.31;13.94;1.61;7.77;13.71;-262.52;20.57;9.94
1997;12;21;21/12/1997;52;1.57;4.15;49.88;0.0;98.95;2.45;2.88;297.31;3.57;5.16;297.69;11.24;1.06;6.15;10.03;-265.17;15.98;7.99
1997;12;22;22/12/1997;52;2.06;3.85;51.44;0.0;99.03;3.19;2.71;236.62;4.49;2.37;237.0;10.2;-0.02;5.09;9.29;-259.7;17.33;3.89
1997;12;23;23/12/1997;52;1.66;3.91;43.44;0.0;98.86;2.72;1.98;238.38;4.06;3.41;238.25;12.54;0.01;6.27;12.23;-262.59;19.3;8.73
1997;12;24;24/12/1997;52;3.08;5.92;66.38;0.03;99.18;4.17;5.02;58.31;5.8;7.5;58.56;12.43;5.9;9.17;12.19;-262.36;18.09;7.3
1997;12;25;25/12/1997;52;2.75;6.59;75.25;0.05;99.71;3.92;2.96;42.44;5.98;5.61;42.56;12.5;7.7;10.1;12.53;-262.92;18.36;8.12
1997;12;26;26/12/1997;52;2.39;6.41;79.38;0.01;99.46;3.58;2.73;182.75;5.38;4.28;182.88;10.65;7.19;8.93;10.64;-263.42;16.37;6.65
1997;12;27;27/12/1997;52;3.84;4.94;67.06;0.0;98.91;5.32;2.99;267.5;8.12;2.38;268.38;9.55;3.39;6.47;9.33;-262.77;15.85;5.48
1997;12;28;28/12/1997;53;2.6;3.78;63.12;0.0;99.03;3.77;3.63;274.69;5.74;4.9;275.12;6.74;-0.18;3.28;6.54;-262.31;12.97;2.12
1997;12;29;29/12/1997;53;2.31;3.36;55.62;0.0;98.91;3.52;2.78;204.19;5.09;3.59;204.5;7.23;-1.95;2.64;6.17;-259.95;14.73;1.52
